**Coletado no dia 12/07 por Gustavo Guedes,,,,,,
disciplina,turma,nome,professor,departamento,ano/periodo,horario
CSX10,S73,Prolegômenos Ao Computar,RITA CRISTINA - Rita Cristina Galarraga Berardi,DAINF,2022/2,"2T5,2T6,4T5,4T6"
CSH44,S73,Computação E Sociedade,SILVIA BIM - Silvia Amelia Bim,DAINF,2022/2,"4T4,4T5,4T6"
IF71A,S24,Computação 1,SILVIA BIM - Silvia Amelia Bim,DAINF,2022/2,"5M1,5M2,5M3,5M4"
IF71B,S43,Computação 1,SILVIA BIM - Silvia Amelia Bim,DAINF,2022/2,"2T2,2T3,2T4,2T5"
CSE20,S71,Técnicas De Programação,SIMAO - Jean Marcelo Simao,DAINF,2022/2,"2M4,2M5,3M4,3M5"
CSE20,S73,Técnicas De Programação,SIMAO - Jean Marcelo Simao,DAINF,2022/2,"3T1,3T2,4T1,4T2"
CSD20,S72,Introdução À Lógica Para A Computação,TACLA - Cesar Augusto Tacla,DAINF,2022/2,"3T4,3T5,3T6"
CSI30,S71,Sistemas Inteligentes,TACLA - Cesar Augusto Tacla,DAINF,2022/2,"5T1,5T2,5T3"
CAIA003,PGCA,Mineração De Dados,THIAGO H - Thiago Henrique Silva,DAINF,2022/2,"3N1,3N2,3N3,3T6"
CSI31,S73,Ciências Das Redes,THIAGO H - Thiago Henrique Silva,DAINF,2022/2,"5N1,5N2,5N3,5T6"
DAT003,PGEI,Mineração De Dados,THIAGO H - Thiago Henrique Silva,DAINF,2022/2,"2N1,2N2,2N3,2T6"
IF71B,S41,Computação 1,THIAGO H - Thiago Henrique Silva,DAINF,2022/2,"2T2,2T3,2T4,2T5"
CSM41,S73,Desenvolvimento De Aplicações Web,WILSON - Wilson Horstmeyer Bogado,DAINF,2022/2,"4N1,4T6,5N1,5T6"
CSM45,S71,Computação Em Nuvem,WILSON - Wilson Horstmeyer Bogado,DAINF,2022/2,"5T1,5T2,5T3,5T4"
CSA31,S71,Teoria Da Computação,ZATESKO - Leandro Miranda Zatesko,DAINF,2022/2,"5T4,5T5,5T6"
CSA41,S71,Complexidade Computacional,ZATESKO - Leandro Miranda Zatesko,DAINF,2022/2,"2N1,2N2,5N1,5N2"
CSD21,S71,Matemática Discreta,ZATESKO - Leandro Miranda Zatesko,DAINF,2022/2,"6T2,6T3,6T4"
CL71C,S85,Fundamentos E Crítica Da Literatura,ALINE MS - Aline De Mello Sanfelici,DALEM,2022/2,"3M5,3M6,5M1,5M2"
CL75B,S85,Laboratório Em Leitura E Escrita Em Língua Inglesa 4,ALINE MS - Aline De Mello Sanfelici,DALEM,2022/2,"3M1,3M2,3M3"
CL7AA,S85,"O Romance De Língua Inglesa Do Romantismo À Contemporaneidade: Teoria,Ensino E Tradução",ALINE MS - Aline De Mello Sanfelici,DALEM,2022/2,"6T2,6T3,6T4,6T5"
CL7BF,S85,Literatura E Intermedialidade,ALINE MS - Aline De Mello Sanfelici,DALEM,2022/2,"5M3,5M4"
CL75F,S85,Prática De Ensino E Tecnologia 1,ANA MARIA - Ana Maria Dos Santos Garcia Ferreira Martins,DALEM,2022/2,"3M4,3M5,3M6"
CL7AH,S85,Aquisição E Ensino De Inglês Como Língua Estrangeira,ANA MARIA - Ana Maria Dos Santos Garcia Ferreira Martins,DALEM,2022/2,"6M3,6M4,6M5,6M6"
CL24I,NI1,Inglês 4,ANA V - Ana Valeria Bisetto Bork Godke,DALEM,2022/2,"2N1,2T6,4N1,4T6"
CL73B,S85,Laboratório Em Leitura E Escrita Em Língua Inglesa 2,ANA V - Ana Valeria Bisetto Bork Godke,DALEM,2022/2,"3M1,3M2,3M3"
CL77A,S85,Língua Inglesa - Avançado 2,ANA V - Ana Valeria Bisetto Bork Godke,DALEM,2022/2,"2T1,2T2,4T1,4T2"
CL7AH,S86,Aquisição E Ensino De Inglês Como Língua Estrangeira,ANDRESSA - Andressa Brawerman Albini,DALEM,2022/2,"6T2,6T3,6T4,6T5"
CL7DP,S85,Gramática E Ensino De Línguas Estrangeiras,ANDRESSA - Andressa Brawerman Albini,DALEM,2022/2,"5T3,5T4"
CL21I,TI1,Inglês 1,CLAUDIA - Claudia Beatriz Monte Jorge Martins,DALEM,2022/2,"2T2,2T3,4T2,4T3"
CL71A,S85,Língua Inglesa - Elementar,CLAUDIA - Claudia Beatriz Monte Jorge Martins,DALEM,2022/2,"2M1,2M2,2M3,4M1,4M2,4M3"
CL71F,S86,Linguagem E Tecnologia,CLAUDIA - Claudia Beatriz Monte Jorge Martins,DALEM,2022/2,"5M5,6M1,6M2"
CL21F,MG1,Francês 1,CLAUDIA OZON - Claudia Ozon Caldo,DALEM,2022/2,"4M2,4M3,4M4,4M5"
CL24F,TF1,Francês 4,CLAUDIA OZON - Claudia Ozon Caldo,DALEM,2022/2,"2T2,2T3,4T2,4T3"
CL25F,S01,Francês 5,CLAUDIA OZON - Claudia Ozon Caldo,DALEM,2022/2,"3M4,3M5,5M4,5M5"
CL70B,S01,Francês Para Fins Acadêmicos,CLAUDIA OZON - Claudia Ozon Caldo,DALEM,2022/2,
CL72C,S85,Introdução À Literatura Ocidental,DANTE LIMA - Dante Luiz De Lima,DALEM,2022/2,"2T4,2T5,2T6"
CL73A,S85,Língua Inglesa - Básico 2,DANTE LIMA - Dante Luiz De Lima,DALEM,2022/2,"2M4,2M5,4M5,4M6"
CL74F,S86,Metodologia De Ensino E Tecnologia,DANTE LIMA - Dante Luiz De Lima,DALEM,2022/2,"3T4,3T5,3T6"
CL21G,NG1,Alemão 1,EDSON - Edson Domingos Fagundes,DALEM,2022/2,"3N2,3N3,5N2,5N3"
CL22G,NG1,Alemão 2,EDSON - Edson Domingos Fagundes,DALEM,2022/2,"3N1,3T6,5N1,5T6"
CL74D,S85,Estudos De Variação Linguística,EDSON - Edson Domingos Fagundes,DALEM,2022/2,"4M1,4M2,4M3"
CL74D,S86,Estudos De Variação Linguística,EDSON - Edson Domingos Fagundes,DALEM,2022/2,"4T1,4T2,4T3"
CL71E,S85,Prática De Ensino Em Produção Textual Em Lp,ELISA - Elisa Novaski Cordeiro,DALEM,2022/2,"4M4,4M5,6M3,6M4"
CL75E,S85,Ensino De Pfol 1,ELISA - Elisa Novaski Cordeiro,DALEM,2022/2,"2M3,2M4,5M5,5M6"
CL22I,MI1,Inglês 2,ELIZABETH P - Elizabeth Pazello,DALEM,2022/2,"3M1,3M2,5M1,5M2"
CL74B,S85,Laboratório Em Leitura E Escrita Em Língua Inglesa 3,ELIZABETH P - Elizabeth Pazello,DALEM,2022/2,"2M1,2M2,2M3"
CL74B,S86,Laboratório Em Leitura E Escrita Em Língua Inglesa 3,ELIZABETH P - Elizabeth Pazello,DALEM,2022/2,"2T4,2T5,2T6"
CL76A,S85,Língua Inglesa - Avançado 1,ELIZABETH P - Elizabeth Pazello,DALEM,2022/2,"2M4,2M5,5M5,5M6"
CL72B,S85,Laboratório Em Leitura E Escrita Em Língua Ingles 1,FABIANA ALMEIDA - Fabiana Vanessa Achy De Almeida,DALEM,2022/2,"3T4,3T5,3T6"
CL73F,S85,Prática De Linguística Aplicada Ao Ensino,FABIANA ALMEIDA - Fabiana Vanessa Achy De Almeida,DALEM,2022/2,"4M1,4M2,4M3"
CL75A,S85,Língua Inglesa - Intermediário 2,FABIANA ALMEIDA - Fabiana Vanessa Achy De Almeida,DALEM,2022/2,"2M5,2M6,4M5,4M6"
CL7CG,S85,Psicolinguística,FABIANA ALMEIDA - Fabiana Vanessa Achy De Almeida,DALEM,2022/2,"2M3,2M4"
CL71E,S86,Prática De Ensino Em Produção Textual Em Lp,FERNANDA DEAH - Fernanda Deah Chichorro Baldin,DALEM,2022/2,"4M4,4M5,6M3,6M4"
CL76E,S85,Ensino De Pfol 2,FERNANDA DEAH - Fernanda Deah Chichorro Baldin,DALEM,2022/2,"3M3,3M4,4M1,4M2"
CL74E,S85,Estudos De Tradução 2,FLAVIA A - Flavia Azevedo,DALEM,2022/2,"5M1,5M2,5M3"
CL74E,S86,Estudos De Tradução 2,FLAVIA A - Flavia Azevedo,DALEM,2022/2,"5T3,5T4,5T5"
CL7AF,S86,Estudos Da Tradução E Ensino De Línguas,FLAVIA A - Flavia Azevedo,DALEM,2022/2,"6T1,6T2,6T3,6T4,6T5"
CL7EB,S85,Tradução Literária,FLAVIA A - Flavia Azevedo,DALEM,2022/2,"5M4,5M5"
CL21G,TG1,Alemão 1,FRANZISKA - Franziska Lorke,DALEM,2022/2,"4T2,4T3,4T4,4T5"
CL25G,TG1,Alemão 5,FRANZISKA - Franziska Lorke,DALEM,2022/2,"2T2,2T3,2T4,2T5"
CL7AI,S85,"Interculturalidade, Aspectos Culturais E O Ensino De Línguas Estrangeiras",FRANZISKA - Franziska Lorke,DALEM,2022/2,"6T2,6T3,6T4,6T5"
CL08A,E15,Inglês 6,JACQUELINE - Jacqueline Andreucci Lindstron,DALEM,2022/2,"2T5,2T6"
CL77F,S85,Prática De Ensino E Tecnologia 2,JACQUELINE - Jacqueline Andreucci Lindstron,DALEM,2022/2,"3T2,3T3,3T4,3T5"
CL78H,S85,Estágio Curricular Obrigatório 3,JACQUELINE - Jacqueline Andreucci Lindstron,DALEM,2022/2,"3M1,3M2,3M3,3M4"
CL71C,S86,Fundamentos E Crítica Da Literatura,JAQUELINE BD - Jaqueline Bohn Donada,DALEM,2022/2,"3M5,3M6,5M1,5M2"
CL73C,S85,Cultura E Literatura Brasileira,JAQUELINE BD - Jaqueline Bohn Donada,DALEM,2022/2,"5M3,5M4,5M5"
CL77J,S85,Trabalho De Conclusão De Curso 1,JAQUELINE BD - Jaqueline Bohn Donada,DALEM,2022/2,"2T3,2T4"
CL78J,S85,Trabalho De Conclusão De Curso 2,JAQUELINE BD - Jaqueline Bohn Donada,DALEM,2022/2,"4M2,4M3"
CL71G,S85,Introdução À Pesquisa Em Linguagem Semipresencial,JENIFFER - Jeniffer Imaregna Alcantara De Albuquerque,DALEM,2022/2,"5M3,5M4"
CL73D,S85,Fonetica E Fonologia,JENIFFER - Jeniffer Imaregna Alcantara De Albuquerque,DALEM,2022/2,"2M1,2M2,2M3,4M4"
CL7AB,S85,Estudos Dos Sons Da Fala,JENIFFER - Jeniffer Imaregna Alcantara De Albuquerque,DALEM,2022/2,"6M2,6M3,6M4,6M5"
CL23I,TI1,Inglês 3,JOSE ORLANDO - Jose Orlando Cardoso Do Monte Junior,DALEM,2022/2,"2T1,2T2,4T1,4T2"
CL25I,TI1,Inglês 5,JOSE ORLANDO - Jose Orlando Cardoso Do Monte Junior,DALEM,2022/2,"3T2,3T3,5T2,5T3"
CL74A,S85,Língua Inglesa - Intermediário 1,JOSE ORLANDO - Jose Orlando Cardoso Do Monte Junior,DALEM,2022/2,"2M6,4M4,4M5,4M6"
CL74A,S86,Língua Inglesa - Intermediário 1,JOSE ORLANDO - Jose Orlando Cardoso Do Monte Junior,DALEM,2022/2,"2T3,4T4,4T5,4T6"
CL22G,TG1,Alemão 2,LUIZA - Luiza Kasdorf,DALEM,2022/2,"3T2,3T3,5T2,5T3"
CL23G,NG1,Alemão 3,LUIZA - Luiza Kasdorf,DALEM,2022/2,"2N1,2T6,4N1,4T6"
CL21F,TF1,Francês 1,MACLOVIA - Maclovia Correa Da Silva,DALEM,2022/2,"2T2,2T3,4T2,4T3"
CL23F,TF1,Francês 3,MACLOVIA - Maclovia Correa Da Silva,DALEM,2022/2,"2T4,2T5,4T4,4T5"
PGT3077DE,PGTE,História Da Técnica E Da Tecnologia,MACLOVIA - Maclovia Correa Da Silva,DALEM,2022/2,"3T2,3T3,3T4,3T5"
CL74F,S85,Metodologia De Ensino E Tecnologia,MARCIA RB - Marcia Regina Becker,DALEM,2022/2,"3M4,3M5,3M6"
CL75C,S85,Literatura Em Língua Inglesa 2,MARCIA RB - Marcia Regina Becker,DALEM,2022/2,"4M1,4M2,5M1,5M2"
CL7BA,S85,O Teatro E A Poesia De Shakespeare,MARCIA RB - Marcia Regina Becker,DALEM,2022/2,"4M4,4M5"
ELH11,S11,Espanhol Para Engenharias,MARIANA PAULA - Mariana Paula Munoz Arruda,DALEM,2022/2,"3T1,3T2,3T3"
ELH12,S11,Espanhol Para Engenharias Ii,MARIANA PAULA - Mariana Paula Munoz Arruda,DALEM,2022/2,"4T1,4T2,4T3"
ELH13,S11,Prática De Escrita Para Engenharias,MARIANA PAULA - Mariana Paula Munoz Arruda,DALEM,2022/2,"5T2,5T3"
CL21F,NF1,Francês 1,MARILENE - Marilene Garcias,DALEM,2022/2,"2N1,2T6,4N1,4T6"
CL21F,TF2,Francês 1,MARILENE - Marilene Garcias,DALEM,2022/2,"2T4,2T5,4T4,4T5"
CL22F,TF1,Francês 2,MARILENE - Marilene Garcias,DALEM,2022/2,"3T2,3T3,5T2,5T3"
CL22F,TF2,Francês 2,MARILENE - Marilene Garcias,DALEM,2022/2,"3T4,3T5,5T4,5T5"
CL21I,TI2,Inglês 1,MARISTELA - Maristela Pugsley Werner,DALEM,2022/2,"3T4,3T5,5T4,5T5"
CL74C,S85,Literatura Em Língua Inglesa 1,REGINA - Regina Helena Urias Cabreira,DALEM,2022/2,"2M4,2M5,5M4,5M5"
CL74C,S86,Literatura Em Língua Inglesa 1,REGINA - Regina Helena Urias Cabreira,DALEM,2022/2,"2T1,2T2,5T1,5T2"
CL76C,S85,Literatura Em Língua Inglesa 3,REGINA - Regina Helena Urias Cabreira,DALEM,2022/2,"3M5,3M6,4M5,4M6"
CL71F,S85,Linguagem E Tecnologia,RITA M - Rita De Cassia Veiga Marriott,DALEM,2022/2,"5M5,6M1,6M2"
CL76H,S85,Estágio Curricular Obrigatório 1,RITA M - Rita De Cassia Veiga Marriott,DALEM,2022/2,"4M3,4M4,5M3,5M4"
CL77H,S85,Estágio Curricular Obrigatório 2,RITA M - Rita De Cassia Veiga Marriott,DALEM,2022/2,"4T3,4T4,4T5,4T6"
CL7DD,S85,A Aprendizagem Significativa E A Teoria Da Complexidade No Aprendizado,RITA M - Rita De Cassia Veiga Marriott,DALEM,2022/2,"5T2,5T3"
CL72A,S85,Língua Inglesa - Básico 1,SILVANA A - Silvana Ayub Polchlopek,DALEM,2022/2,"2T1,2T2,2T3,4T1,4T2,4T3"
CL72E,S85,Estudos De Tradução 1,SILVANA A - Silvana Ayub Polchlopek,DALEM,2022/2,"3T1,3T2,3T3"
CL7AF,S85,Estudos Da Tradução E Ensino De Línguas,SILVANA A - Silvana Ayub Polchlopek,DALEM,2022/2,"6M1,6M2,6M3,6M4"
CL71D,S85,Linguistica Geral,WALKER - Walker Douglas Pincerati,DALEM,2022/2,"2M4,2M5,3M1,3M2"
CL72D,S85,Estudos Do Texto,WALKER - Walker Douglas Pincerati,DALEM,2022/2,"5T4,5T5,5T6"
CL75D,S85,Estudos De Gramática,WALKER - Walker Douglas Pincerati,DALEM,2022/2,"2M1,2M2,4M3,4M4"
CL7CA,S85,Filosofia Da Linguagem,WALKER - Walker Douglas Pincerati,DALEM,2022/2,"5T1,5T2"
CE08A,E15,Língua Portuguesa 8,ADRIANA C - Adriana Cabral Dos Santos,DALIC,2022/2,"2T3,2T4"
CE70B,S81,Comunicação Oral E Escrita,ADRIANA C - Adriana Cabral Dos Santos,DALIC,2022/2,"3T4,3T5"
CE71E,S95,Legislação E Comunicação,ADRIANA C - Adriana Cabral Dos Santos,DALIC,2022/2,"3N1,3N2,3N3,3N4"
CE74M,S91,Metodologia De Ensino De Língua Portuguesa,ADRIANA C - Adriana Cabral Dos Santos,DALIC,2022/2,"5N1,5N2"
CE76A,S95,Análise Do Discurso,ADRIANA C - Adriana Cabral Dos Santos,DALIC,2022/2,"2M2,2M3,2M4,2M5"
CE73K,S91,Leitura Em Diferentes Mídias,ANA PAULA PS - Ana Paula Pinheiro Da Silveira,DALIC,2022/2,"3T2,3T3,5T2,5T3"
MLV03,PGEL,O Verbo-Viso-Sonoro Nas Materialidades Contemporâneas,ANA PAULA PS - Ana Paula Pinheiro Da Silveira,DALIC,2022/2,"4T1,4T2,4T3,4T4,4T5"
CE73J,S91,Morfologia,ANDREIA G - Andreia De Fatima Rutiquewiski Gomes,DALIC,2022/2,"2T4,2T5,3T4,3T5"
CE75N,S91,Estágio Curricular Obrigatório 1,ANDREIA G - Andreia De Fatima Rutiquewiski Gomes,DALIC,2022/2,"2T2,2T3,3T2,3T3,5T6,6T6"
CE78K,S91,Prática De Ensino Em Revisao De Texto,ANDREIA G - Andreia De Fatima Rutiquewiski Gomes,DALIC,2022/2,"2N1,2N2,3N1,3N2"
ECTE02,PGEL,Tópicos Especiais Ii,ANUSCHKA - Anuschka Reichmann Lemos,DALIC,2022/2,"5T1,5T2,5T3,5T4,5T5"
CE72E,S95,Comunicação Mercadológica,CAMILO - Camilo Catto,DALIC,2022/2,"2N1,2N2,2N3"
CE73A,S95,Projeto 3,CAMILO - Camilo Catto,DALIC,2022/2,"5M2,5M3,5M4,5M5"
COE70A,S93,Comunicação Oral E Escrita,CAMILO - Camilo Catto,DALIC,2022/2,"3M5,3M6"
EF68F,S93,Marketing Esportivo,CAMILO - Camilo Catto,DALIC,2022/2,"4M4,4M5"
GE76D,S95,Pesquisa Mercadológica,CAMILO - Camilo Catto,DALIC,2022/2,"2M1,2M2,2M3"
CE74D,S95,Linguagem Visual 2,CAROLINA M - Carolina Fernandes Da Silva Mandaji,DALIC,2022/2,"5N1,5N2,5N3"
CE75A,S95,Audiovisual,CAROLINA M - Carolina Fernandes Da Silva Mandaji,DALIC,2022/2,"2M2,2M3,2M4,2M5"
CE77A,S95,Trabalho De Conclusão De Curso 1,CAROLINA M - Carolina Fernandes Da Silva Mandaji,DALIC,2022/2,"4N1,4N2,4N3,4N4"
CE78A,S95,Trabalho De Conclusão De Curso 2,CAROLINA M - Carolina Fernandes Da Silva Mandaji,DALIC,2022/2,"3M2,3M3,3M4,3M5"
CE72M,S95,Comunicação Organizacional 2,CLAUDIA NR - Claudia Nociolini Rebechi,DALIC,2022/2,"4N1,4N2,4N3,4N4"
CE77D,S95,Ética E Comunicação,CLAUDIA NR - Claudia Nociolini Rebechi,DALIC,2022/2,"5N1,5N2,5N3,5N4"
CE71G,S91,Fundamentos E Crítica Da Literatura,CRISTIANO SALES - Cristiano De Sales,DALIC,2022/2,"5T4,5T5,6T4,6T5"
CE75G,S91,Modernismo Brasileiro,CRISTIANO SALES - Cristiano De Sales,DALIC,2022/2,"5T2,5T3,6T2,6T3"
LT02,PGEL,Pesquisa Aplicada Ao Estudo De Linguagens,CRISTIANO SALES - Cristiano De Sales,DALIC,2022/2,"3T1,3T2,3T3,3T4,3T5"
CE71A,S95,Projeto 1,DALIC -,DALIC,2022/2,"5N1,5N2,5N3"
CE73B,S95,Criação Publicitária,DALIC -,DALIC,2022/2,"3M1,3M2,4M1,4M2"
CE75R,S95,Organização De Eventos,DALIC -,DALIC,2022/2,"3M5,3M6,6M2,6M3"
CE7AC,S95,Diversidade E Comunicação Nas Organizações,DALIC -,DALIC,2022/2,"6M3,6M4"
CE73C,S95,Comunicação Organizacional 3,EDNA M - Edna Miola,DALIC,2022/2,"6M2,6M3,6M4,6M5"
CE75P,S95,Planejamento Da Comunicação,EDNA M - Edna Miola,DALIC,2022/2,"5M2,5M3,5M4,5M5"
ES70W,S95,Tópicos Especiais Em Humanidades,EDNA M - Edna Miola,DALIC,2022/2,"4M2,4M3,4M4,4M5"
CE72F,S95,História Da Comunicação No Brasil,ELZA - Elza Aparecida De Oliveira Filha,DALIC,2022/2,"6N1,6N2,6N3,6N4"
CE73E,S95,Redação Jornalística,ELZA - Elza Aparecida De Oliveira Filha,DALIC,2022/2,"4M3,4M4,4M5,4M6"
CE73E,S96,Redação Jornalística,ELZA - Elza Aparecida De Oliveira Filha,DALIC,2022/2,"3M3,3M4,3M5,3M6"
CE71J,S91,Linguística Geral,ESTER M - Ester Machna De Mendonca Destro,DALIC,2022/2,"5T2,5T3,6T2,6T3"
CE72K,S91,Prática De Linguística Aplicada Ao Ensino,ESTER M - Ester Machna De Mendonca Destro,DALIC,2022/2,"3N3,3N4,5N1,5N2"
CE74J,S91,Sintaxe,ESTER M - Ester Machna De Mendonca Destro,DALIC,2022/2,"3N1,3N2,5N3,5N4"
CE76K,S91,Prática De Ensino E Variação Linguística,ESTER M - Ester Machna De Mendonca Destro,DALIC,2022/2,"6N1,6N2,6N3,6N4"
CE70C,S63,Comunicação Oral E Escrita,EVANDRO MC - Evandro De Melo Catelan,DALIC,2022/2,"2M4,2M5,3M4,3M5"
CE71K,S92,Prática De Ensino Em Produção Textual,EVANDRO MC - Evandro De Melo Catelan,DALIC,2022/2,"2T2,2T3,2T4,2T5"
CE70H,S41,Comunicação Oral E Escrita,GABRIELLA - Gabriella Hauber Pimentel,DALIC,2022/2,"4T2,4T3"
CE71F,S95,Metodologia De Pesquisa,GABRIELLA - Gabriella Hauber Pimentel,DALIC,2022/2,"4N1,4N2,4N3"
CE72A,S95,Projetos 2,GABRIELLA - Gabriella Hauber Pimentel,DALIC,2022/2,"5N1,5N2,5N3,5N4"
CE74N,S95,Projeto 4,GABRIELLA - Gabriella Hauber Pimentel,DALIC,2022/2,"6N1,6N2,6N3,6N4"
CE70B,S95,Comunicação Oral E Escrita,GUTO - Joao Augusto Moliani,DALIC,2022/2,"2N1,2N2"
CE74E,S95,Jornalismo Organizacional,GUTO - Joao Augusto Moliani,DALIC,2022/2,"2N3,2N4,2N5"
CE70B,S51,Comunicação Oral E Escrita,JANETE - Janete Terezinha Ferron,DALIC,2022/2,"4N1,4T6"
CE70B,S53,Comunicação Oral E Escrita,JANETE - Janete Terezinha Ferron,DALIC,2022/2,"2T2,2T3"
CE70B,S61,Comunicação Oral E Escrita,JANETE - Janete Terezinha Ferron,DALIC,2022/2,"2T4,2T5"
CE70H,S43,Comunicação Oral E Escrita,JANETE - Janete Terezinha Ferron,DALIC,2022/2,"4T4,4T5"
LIC70A,S67,Interpretação E Produção De Texto,JANETE - Janete Terezinha Ferron,DALIC,2022/2,"2N1,2N2"
CE78N,S91,Estágio Curricular Obrigatório 4,LOURDES - Maria De Lourdes Rossi Remenche,DALIC,2022/2,"4N3,4N4,6N1,6N2,6N3,6N4"
ML01,PGEL,"Letramentos, Cultura E Identidade",LOURDES - Maria De Lourdes Rossi Remenche,DALIC,2022/2,"2T1,2T2,2T3,2T4,2T5"
CE71K,S91,Prática De Ensino Em Produção Textual,LUCIANA P - Luciana Pereira Da Silva,DALIC,2022/2,"2T2,2T3,2T4,2T5"
CE74K,S91,Estudos Do Texto,LUCIANA P - Luciana Pereira Da Silva,DALIC,2022/2,"2N1,2N2,6N1,6N2"
CE77N,S91,Estágio Curricular Obrigatório 3,LUCIANA P - Luciana Pereira Da Silva,DALIC,2022/2,"5T2,5T3,6T2,6T3,6T4"
CE73H,S91,Literatura Portuguesa Do Século Xix,MARCELO FRANZ - Marcelo Franz,DALIC,2022/2,"2T2,2T3,4T2,4T3"
CE75H,S91,Literatura Portuguesa Dos Séculos Xx E Xxi,MARCELO FRANZ - Marcelo Franz,DALIC,2022/2,"2T4,2T5,6T4,6T5"
CE76G,S91,Literatura Brasileira Contemporânea,MARCELO FRANZ - Marcelo Franz,DALIC,2022/2,"2N1,2N2,4N1,4N2"
CE75Q,S95,História Das Idéias No Brasil,MARCELO LIMA - Marcelo Fernando De Lima,DALIC,2022/2,"4M2,4M3,4M4,4M5"
CE77G,S91,Literatura Comparada,MARCELO LIMA - Marcelo Fernando De Lima,DALIC,2022/2,"4T2,4T3"
CE78E,S95,Crítica Cultural,MARCELO LIMA - Marcelo Fernando De Lima,DALIC,2022/2,"2M2,2M3,2M4,2M5"
CE7AH,S91,Jornalismo Cultural,MARCELO LIMA - Marcelo Fernando De Lima,DALIC,2022/2,"5N3,5N4"
CE72G,S91,Origens Das Literaturas Portuguesas E Brasileiras,MARCIO C - Marcio Matiassi Cantarin,DALIC,2022/2,"5N3,5N4,6N1,6N2"
CE73G,S91,Literatura Brasileira Do Século Xix,MARCIO C - Marcio Matiassi Cantarin,DALIC,2022/2,"5T4,5T5,6T2,6T3"
CE76L,S91,Projeto Integrador: Humnidades Digitais E Literatura,MARCIO C - Marcio Matiassi Cantarin,DALIC,2022/2,"5N1,5N2"
ECC03,PGEL,Cibercultura,MAURINI - Maurini De Souza,DALIC,2022/2,"4T1,4T2,4T3,4T4,4T5"
CE72D,S95,Linguagem Visual 1,MICHELLE - Michelle Moreira Braz Dos Santos,DALIC,2022/2,"3N1,3N2,3N3"
CE73D,S95,Fotografia,MICHELLE - Michelle Moreira Braz Dos Santos,DALIC,2022/2,"3M3,3M4,3M5"
CE73D,S96,Fotografia,MICHELLE - Michelle Moreira Braz Dos Santos,DALIC,2022/2,"4M3,4M4,4M5"
CE74P,S95,Editoração,MICHELLE - Michelle Moreira Braz Dos Santos,DALIC,2022/2,"4N1,4N2,4N3"
CE77K,S91,Multiletramentos,MICHELLE - Michelle Moreira Braz Dos Santos,DALIC,2022/2,"3T2,3T3,4T4,4T5"
CE72J,S91,Fonética E Fonologia,NISHIDA - Gustavo Nishida,DALIC,2022/2,"3N1,3N2,4N1,4N2"
CE72L,S95,Língua E Comunicação,NISHIDA - Gustavo Nishida,DALIC,2022/2,"2N4,2N5,3N4,3N5"
CE74L,S91,Projeto Integrador: Tecnologia E Trabalho Docente,NISHIDA - Gustavo Nishida,DALIC,2022/2,"4N3,4N4"
CE75L,S91,Projeto Integrador: Multimodalidade E Ensino Não Presencial,NISHIDA - Gustavo Nishida,DALIC,2022/2,"3T4,3T5"
CE75K,S91,Estudos De Discurso,NIVEA - Nivea Rohling,DALIC,2022/2,"4T4,4T5,5T4,5T5"
CE70B,S31,Comunicação Oral E Escrita,PAULA AN - Paula Avila Nunes,DALIC,2022/2,"4M5,4M6"
CE70B,S83,Comunicação Oral E Escrita,PAULA AN - Paula Avila Nunes,DALIC,2022/2,"3M1,3M2"
CE71L,S91,Linguagem E Tecnologia,PAULA AN - Paula Avila Nunes,DALIC,2022/2,"4T2,4T3,4T4,4T5"
CE78G,S91,Filosofia Da Linguagem,PAULA AN - Paula Avila Nunes,DALIC,2022/2,"4N1,4N2"
CE70A,S21,Comunicação Linguística,PAULO - Paulo Juarez Rueda Strogenski,DALIC,2022/2,"3N2,3N3"
CE70A,S25,Comunicação Linguística,PAULO - Paulo Juarez Rueda Strogenski,DALIC,2022/2,"5M3,5M4"
CE70B,T81,Comunicação Oral E Escrita,PAULO - Paulo Juarez Rueda Strogenski,DALIC,2022/2,"2T2,2T3"
CE7AR,S91,Semiótica Discursiva,PAULO - Paulo Juarez Rueda Strogenski,DALIC,2022/2,"5T4,5T5"
CL76D,S85,Estudos Do Sentido,PAULO - Paulo Juarez Rueda Strogenski,DALIC,2022/2,"2M2,2M3,5M1,5M2"
CE71H,S91,Teoria Da Poesia,RACHWAL - Gabriel Doria Rachwal,DALIC,2022/2,"3T2,3T3,3T4,3T5"
CE72H,S91,Teorias Da Narrativa,RACHWAL - Gabriel Doria Rachwal,DALIC,2022/2,"2N1,2N2,2N3,2N4"
CE76H,S91,Prática De Ensino Em Literatura Infantil E Juvenil,RACHWAL - Gabriel Doria Rachwal,DALIC,2022/2,"3N1,3N2,3N3,3N4"
CE76N,S91,Estágio Curricular Obrigatório 2,RACHWAL - Gabriel Doria Rachwal,DALIC,2022/2,"2T3,2T4,2T5,2T6,5N3,5N4"
CE74H,S91,Linguagem E Aprendizagem: Aspectos Cognitivos,ROBERLEI - Roberlei Alves Bertucci,DALIC,2022/2,"4N1,4N2"
CE76J,S91,Semântica E Pragmática,ROBERLEI - Roberlei Alves Bertucci,DALIC,2022/2,"2N3,2N4,4N3,4N4"
